run_id	train_energy	valid_energy	test_energy	total_energy	v_map@5	v_ndcg@5	v_prec@5	v_recall@5	v_map@10	v_ndcg@10	v_prec@10	v_recall@10	v_map@20	v_ndcg@20	v_prec@20	v_recall@20	v_map@50	v_ndcg@50	v_prec@50	v_recall@50	t_map@5	t_ndcg@5	t_prec@5	t_recall@5	t_map@10	t_ndcg@10	t_prec@10	t_recall@10	t_map@20	t_ndcg@20	t_prec@20	t_recall@20	t_map@50	t_ndcg@50	t_prec@50	t_recall@50
VBPR-movielens_1m(883, 0.0001, T+I)	0.02429533269331411	0.006843952483980948	0.006634306589860204	0.03777359176715526	0.1089	0.1815	0.1706	0.0717	0.0880	0.1809	0.1488	0.1227	0.0783	0.1837	0.1129	0.1977	0.0846	0.2279	0.0845	0.3408	0.1089	0.1815	0.1706	0.0717	0.0880	0.1809	0.1488	0.1227	0.0818	0.1953	0.1254	0.1971	0.0892	0.2429	0.0935	0.3444
VBPR-movielens_1m(883, 0.001, T+I)	0.020802162361525715	0.0064316865560537	0.006398510568807083	0.033632359486386494	0.1100	0.1835	0.1731	0.0727	0.0886	0.1817	0.1500	0.1226	0.0800	0.1859	0.1137	0.1982	0.0865	0.2308	0.0855	0.3438	0.1100	0.1835	0.1731	0.0727	0.0886	0.1817	0.1500	0.1226	0.0824	0.1965	0.1265	0.1987	0.0899	0.2440	0.0943	0.3455
VBPR-movielens_1m(883, 0.01, T+I)	0.02263255426263265	0.007001405098862566	0.006990938237865514	0.03662489759936073	0.1083	0.1822	0.1702	0.0736	0.0882	0.1820	0.1490	0.1252	0.0784	0.1846	0.1129	0.2013	0.0851	0.2298	0.0843	0.3476	0.1083	0.1822	0.1702	0.0736	0.0882	0.1820	0.1490	0.1252	0.0824	0.1970	0.1253	0.2004	0.0903	0.2456	0.0932	0.3498
VBPR-movielens_1m(883, 0.1, T+I)	0.022993653885354653	0.007109997440344023	0.007152128819553424	0.037255780145252104	0.1197	0.1990	0.1857	0.0835	0.0987	0.1997	0.1619	0.1406	0.0881	0.2014	0.1202	0.2220	0.0963	0.2497	0.0892	0.3763	0.1197	0.1990	0.1857	0.0835	0.0987	0.1997	0.1619	0.1406	0.0936	0.2174	0.1355	0.2246	0.1031	0.2684	0.0994	0.3803
FREEDOM-movielens_1m(883, 0.0001, 2, 2, T+I)	0.124501142204273	0.01272864541843808	0.01262466143596674	0.1498544490586778	0.1355	0.2190	0.2039	0.0930	0.1129	0.2200	0.1773	0.1548	0.1013	0.2223	0.1307	0.2412	0.1100	0.2727	0.0959	0.4045	0.1355	0.2190	0.2039	0.0930	0.1129	0.2200	0.1773	0.1548	0.1074	0.2380	0.1480	0.2425	0.1171	0.2905	0.1071	0.4058
FREEDOM-movielens_1m(883, 0.0001, 2, 3, T+I)	0.17625455022927194	0.014459574617809848	0.014491730940399114	0.2052058557874809	0.1333	0.2167	0.2024	0.0911	0.1115	0.2179	0.1775	0.1519	0.1006	0.2206	0.1303	0.2388	0.1089	0.2700	0.0955	0.3994	0.1333	0.2167	0.2024	0.0911	0.1115	0.2179	0.1775	0.1519	0.1053	0.2350	0.1469	0.2396	0.1150	0.2876	0.1067	0.4030
FREEDOM-movielens_1m(883, 0.0001, 3, 2, T+I)	0.1276171619956104	0.01258418214024501	0.01263482202852122	0.15283616616437665	0.1363	0.2204	0.2064	0.0942	0.1139	0.2215	0.1795	0.1556	0.1021	0.2234	0.1315	0.2417	0.1109	0.2741	0.0964	0.4068	0.1363	0.2204	0.2064	0.0942	0.1139	0.2215	0.1795	0.1556	0.1080	0.2393	0.1488	0.2451	0.1179	0.2922	0.1079	0.4083
FREEDOM-movielens_1m(883, 0.0001, 3, 3, T+I)	0.19368386650313574	0.01538564122567194	0.01541115946120794	0.2244806671900156	0.1344	0.2187	0.2051	0.0929	0.1122	0.2194	0.1780	0.1538	0.1009	0.2218	0.1317	0.2404	0.1095	0.2724	0.0966	0.4059	0.1344	0.2187	0.2051	0.0929	0.1122	0.2194	0.1780	0.1538	0.1068	0.2378	0.1486	0.2431	0.1165	0.2902	0.1074	0.4064
FREEDOM-movielens_1m(883, 0.001, 2, 2, T+I)	0.12335712479472377	0.012608628173171562	0.0126355365103072	0.14860128947820253	0.1357	0.2191	0.2037	0.0928	0.1131	0.2202	0.1773	0.1547	0.1013	0.2222	0.1305	0.2411	0.1100	0.2727	0.0959	0.4050	0.1357	0.2191	0.2037	0.0928	0.1131	0.2202	0.1773	0.1547	0.1075	0.2383	0.1482	0.2427	0.1172	0.2906	0.1071	0.4057
FREEDOM-movielens_1m(883, 0.001, 2, 3, T+I)	0.17447756046956986	0.014225748473800374	0.014293957916290751	0.202997266859661	0.1327	0.2154	0.2009	0.0907	0.1111	0.2172	0.1766	0.1517	0.1006	0.2206	0.1301	0.2388	0.1089	0.2700	0.0955	0.3992	0.1327	0.2154	0.2009	0.0907	0.1111	0.2172	0.1766	0.1517	0.1053	0.2350	0.1470	0.2401	0.1149	0.2873	0.1067	0.4024
FREEDOM-movielens_1m(883, 0.001, 3, 2, T+I)	0.1266799700269749	0.012588456935822287	0.012623200947157258	0.15189162790995445	0.1362	0.2203	0.2062	0.0941	0.1139	0.2215	0.1794	0.1557	0.1024	0.2237	0.1316	0.2419	0.1112	0.2746	0.0966	0.4077	0.1362	0.2203	0.2062	0.0941	0.1139	0.2215	0.1794	0.1557	0.1080	0.2395	0.1490	0.2454	0.1180	0.2923	0.1080	0.4085
FREEDOM-movielens_1m(883, 0.001, 3, 3, T+I)	0.20249648661882783	0.016090408245730867	0.016032713151063457	0.23461960801562215	0.1345	0.2186	0.2045	0.0934	0.1124	0.2198	0.1780	0.1547	0.1009	0.2218	0.1312	0.2407	0.1095	0.2725	0.0965	0.4058	0.1345	0.2186	0.2045	0.0934	0.1124	0.2198	0.1780	0.1547	0.1067	0.2375	0.1478	0.2433	0.1166	0.2901	0.1071	0.4060
FREEDOM-movielens_1m(883, 0.01, 2, 2, T+I)	0.12174376634843262	0.012393533516580907	0.012361739537795003	0.14649903940280853	0.1347	0.2181	0.2036	0.0937	0.1127	0.2200	0.1781	0.1553	0.1028	0.2238	0.1313	0.2412	0.1115	0.2745	0.0964	0.4060	0.1347	0.2181	0.2036	0.0937	0.1127	0.2200	0.1781	0.1553	0.1070	0.2380	0.1482	0.2437	0.1169	0.2903	0.1070	0.4061
FREEDOM-movielens_1m(883, 0.01, 2, 3, T+I)	0.18915253010571292	0.015351638946782108	0.015362958671356853	0.21986712772385186	0.1337	0.2173	0.2028	0.0919	0.1125	0.2196	0.1784	0.1541	0.1013	0.2219	0.1310	0.2411	0.1097	0.2717	0.0960	0.4033	0.1337	0.2173	0.2028	0.0919	0.1125	0.2196	0.1784	0.1541	0.1063	0.2364	0.1472	0.2408	0.1161	0.2887	0.1066	0.4031
FREEDOM-movielens_1m(883, 0.01, 3, 2, T+I)	0.13610844197979607	0.013579175837566456	0.013468640917685628	0.16315625873504816	0.1361	0.2203	0.2049	0.0949	0.1139	0.2214	0.1782	0.1556	0.1020	0.2236	0.1315	0.2428	0.1108	0.2748	0.0966	0.4091	0.1361	0.2203	0.2049	0.0949	0.1139	0.2214	0.1782	0.1556	0.1084	0.2397	0.1481	0.2454	0.1185	0.2925	0.1073	0.4082
FREEDOM-movielens_1m(883, 0.01, 3, 3, T+I)	0.1999404281040531	0.01595256925818264	0.015964261919153424	0.23185725928138917	0.1353	0.2196	0.2055	0.0945	0.1132	0.2207	0.1787	0.1554	0.1022	0.2237	0.1321	0.2431	0.1108	0.2744	0.0971	0.4080	0.1353	0.2196	0.2055	0.0945	0.1132	0.2207	0.1787	0.1554	0.1075	0.2387	0.1486	0.2442	0.1175	0.2914	0.1075	0.4074
FREEDOM-movielens_1m(883, 0.1, 2, 2, T+I)	0.10845081757125682	0.01112703453582533	0.011053254577495134	0.13063110668457728	0.1376	0.2224	0.2079	0.0934	0.1142	0.2223	0.1797	0.1552	0.1027	0.2249	0.1330	0.2448	0.1115	0.2756	0.0979	0.4090	0.1376	0.2224	0.2079	0.0934	0.1142	0.2223	0.1797	0.1552	0.1084	0.2409	0.1501	0.2460	0.1185	0.2937	0.1087	0.4099
FREEDOM-movielens_1m(883, 0.1, 2, 3, T+I)	0.18648653469251458	0.015480670218770734	0.015457339817184437	0.21742454472846975	0.1368	0.2223	0.2078	0.0947	0.1140	0.2230	0.1799	0.1573	0.1026	0.2248	0.1326	0.2450	0.1110	0.2747	0.0967	0.4073	0.1368	0.2223	0.2078	0.0947	0.1140	0.2230	0.1799	0.1573	0.1084	0.2410	0.1493	0.2471	0.1183	0.2930	0.1078	0.4078
FREEDOM-movielens_1m(883, 0.1, 3, 2, T+I)	0.12670989760673315	0.01260097654741656	0.012588027910240447	0.15189890206439016	0.1377	0.2227	0.2076	0.0945	0.1148	0.2236	0.1803	0.1572	0.1030	0.2256	0.1336	0.2463	0.1118	0.2764	0.0978	0.4109	0.1377	0.2227	0.2076	0.0945	0.1148	0.2236	0.1803	0.1572	0.1089	0.2416	0.1494	0.2475	0.1195	0.2949	0.1087	0.4108
FREEDOM-movielens_1m(883, 0.1, 3, 3, T+I)	0.19247197002853833	0.015510058333568688	0.01546723166963183	0.22344926003173884	0.1383	0.2242	0.2086	0.0955	0.1155	0.2252	0.1810	0.1585	0.1045	0.2274	0.1338	0.2462	0.1133	0.2782	0.0979	0.4113	0.1383	0.2242	0.2086	0.0955	0.1155	0.2252	0.1810	0.1585	0.1101	0.2430	0.1498	0.2476	0.1203	0.2956	0.1082	0.4100
LATTICE-movielens_1m(883, 0.0001, 1, 5, T+I)	0.10480590532029652	0.010622111924009896	0.010585582838738039	0.12601360008304446	0.1401	0.2273	0.2119	0.0975	0.1168	0.2271	0.1827	0.1598	0.1051	0.2290	0.1350	0.2502	0.1145	0.2808	0.0989	0.4172	0.1401	0.2273	0.2119	0.0975	0.1168	0.2271	0.1827	0.1598	0.1117	0.2465	0.1519	0.2534	0.1224	0.3006	0.1099	0.4200
LATTICE-movielens_1m(883, 0.0001, 1, 10, T+I)	0.12673550061013128	0.01276420445072873	0.01279541164439154	0.15229511670525156	0.1347	0.2199	0.2053	0.0944	0.1132	0.2226	0.1800	0.1600	0.1033	0.2266	0.1333	0.2494	0.1126	0.2782	0.0975	0.4159	0.1347	0.2199	0.2053	0.0944	0.1132	0.2226	0.1800	0.1600	0.1080	0.2411	0.1487	0.2505	0.1190	0.2956	0.1077	0.4164
LATTICE-movielens_1m(883, 0.0001, 1, 20, T+I)	0.12370051858775602	0.012586199405134477	0.012573730932436246	0.14886044892532674	0.1379	0.2239	0.2090	0.0971	0.1148	0.2238	0.1796	0.1591	0.1041	0.2272	0.1332	0.2501	0.1139	0.2794	0.0980	0.4162	0.1379	0.2239	0.2090	0.0971	0.1148	0.2238	0.1796	0.1591	0.1098	0.2435	0.1500	0.2518	0.1209	0.2980	0.1087	0.4185
LATTICE-movielens_1m(883, 0.001, 1, 5, T+I)	0.12043131743900432	0.011988100365882846	0.011972708445075026	0.1443921262499622	0.1387	0.2247	0.2089	0.0966	0.1159	0.2260	0.1822	0.1603	0.1045	0.2279	0.1344	0.2499	0.1142	0.2805	0.0987	0.4191	0.1387	0.2247	0.2089	0.0966	0.1159	0.2260	0.1822	0.1603	0.1109	0.2451	0.1509	0.2525	0.1223	0.3008	0.1101	0.4218
LATTICE-movielens_1m(883, 0.001, 1, 10, T+I)	0.12956090535367704	0.012840704231733268	0.012842511792762896	0.1552441213781732	0.1351	0.2196	0.2051	0.0939	0.1138	0.2227	0.1803	0.1590	0.1043	0.2280	0.1347	0.2501	0.1135	0.2795	0.0982	0.4172	0.1351	0.2196	0.2051	0.0939	0.1138	0.2227	0.1803	0.1590	0.1085	0.2417	0.1494	0.2509	0.1198	0.2969	0.1087	0.4189
LATTICE-movielens_1m(883, 0.001, 1, 20, T+I)	0.12723619660761837	0.01284434676021494	0.012799582370708627	0.15288012573854196	0.1387	0.2245	0.2093	0.0962	0.1151	0.2243	0.1802	0.1585	0.1041	0.2276	0.1340	0.2513	0.1139	0.2796	0.0983	0.4165	0.1387	0.2245	0.2093	0.0962	0.1151	0.2243	0.1802	0.1585	0.1100	0.2437	0.1503	0.2511	0.1212	0.2988	0.1094	0.4195
LATTICE-movielens_1m(883, 0.01, 1, 5, T+I)	0.40454787102833645	0.0402484101943561	0.0403243743562086	0.48512065557890116	0.1445	0.2326	0.2177	0.1009	0.1214	0.2342	0.1892	0.1669	0.1108	0.2383	0.1408	0.2610	0.1201	0.2894	0.1018	0.4272	0.1445	0.2326	0.2177	0.1009	0.1214	0.2342	0.1892	0.1669	0.1164	0.2539	0.1571	0.2613	0.1277	0.3088	0.1132	0.4300
LATTICE-movielens_1m(883, 0.01, 1, 10, T+I)	0.30668554732654996	0.030840071050085224	0.030772744660763393	0.3682983630373986	0.1423	0.2309	0.2157	0.0992	0.1201	0.2328	0.1882	0.1652	0.1108	0.2378	0.1402	0.2593	0.1200	0.2891	0.1018	0.4264	0.1423	0.2309	0.2157	0.0992	0.1201	0.2328	0.1882	0.1652	0.1154	0.2530	0.1572	0.2605	0.1270	0.3084	0.1135	0.4306
LATTICE-movielens_1m(883, 0.01, 1, 20, T+I)	0.33364560584723535	0.03362657325851555	0.0335685417765275	0.4008407208822784	0.1455	0.2333	0.2184	0.0997	0.1215	0.2341	0.1890	0.1660	0.1110	0.2382	0.1405	0.2597	0.1204	0.2899	0.1019	0.4278	0.1455	0.2333	0.2184	0.0997	0.1215	0.2341	0.1890	0.1660	0.1168	0.2544	0.1578	0.2618	0.1279	0.3094	0.1137	0.4317
LATTICE-movielens_1m(883, 0.1, 1, 5, T+I)	0.06789672473960345	0.006918380343977811	0.006896984524065737	0.081712089607647	0.0810	0.1380	0.1280	0.0493	0.0623	0.1343	0.1114	0.0832	0.0561	0.1382	0.0846	0.1407	0.0573	0.1663	0.0623	0.2394	0.0810	0.1380	0.1280	0.0493	0.0623	0.1343	0.1114	0.0832	0.0547	0.1411	0.0920	0.1355	0.0562	0.1718	0.0683	0.2387
LATTICE-movielens_1m(883, 0.1, 1, 10, T+I)	0.1785763834273122	0.01811883300492613	0.018055067733622636	0.21475028416586095	0.0696	0.1226	0.1198	0.0435	0.0557	0.1240	0.1084	0.0796	0.0527	0.1323	0.0840	0.1390	0.0541	0.1609	0.0623	0.2382	0.0696	0.1226	0.1198	0.0435	0.0557	0.1240	0.1084	0.0796	0.0497	0.1336	0.0925	0.1335	0.0513	0.1635	0.0679	0.2345
LATTICE-movielens_1m(883, 0.1, 1, 20, T+I)	0.20606607374242875	0.02048462781418378	0.020473005506372113	0.24702370706298465	0.0872	0.1466	0.1332	0.0525	0.0667	0.1398	0.1122	0.0842	0.0614	0.1445	0.0860	0.1428	0.0628	0.1733	0.0631	0.2443	0.0872	0.1466	0.1332	0.0525	0.0667	0.1398	0.1122	0.0842	0.0589	0.1471	0.0939	0.1380	0.0605	0.1785	0.0692	0.2440
LATTICE-movielens_1m(883, 0.0001, 2, 5, T+I)	0.11467782679588462	0.011422478652454354	0.011396220764299414	0.1374965262126384	0.1378	0.2237	0.2086	0.0955	0.1152	0.2249	0.1819	0.1591	0.1029	0.2259	0.1331	0.2485	0.1126	0.2782	0.0982	0.4156	0.1378	0.2237	0.2086	0.0955	0.1152	0.2249	0.1819	0.1591	0.1101	0.2441	0.1510	0.2519	0.1209	0.2983	0.1093	0.4182
LATTICE-movielens_1m(883, 0.0001, 2, 10, T+I)	0.11842545004283286	0.011868487460489505	0.011828282334800107	0.14212221983812245	0.1373	0.2233	0.2097	0.0964	0.1139	0.2230	0.1795	0.1588	0.1032	0.2270	0.1343	0.2500	0.1122	0.2775	0.0978	0.4134	0.1373	0.2233	0.2097	0.0964	0.1139	0.2230	0.1795	0.1588	0.1088	0.2420	0.1494	0.2499	0.1198	0.2966	0.1086	0.4166
LATTICE-movielens_1m(883, 0.0001, 2, 20, T+I)	0.12342692705778109	0.01236878390009954	0.01233729493048984	0.14813300588837047	0.1368	0.2221	0.2069	0.0962	0.1140	0.2235	0.1800	0.1596	0.1045	0.2277	0.1331	0.2484	0.1137	0.2791	0.0978	0.4137	0.1368	0.2221	0.2069	0.0962	0.1140	0.2235	0.1800	0.1596	0.1089	0.2425	0.1493	0.2511	0.1201	0.2968	0.1088	0.4160
LATTICE-movielens_1m(883, 0.001, 2, 5, T+I)	0.1171700616944267	0.011618805096121562	0.01160802629036992	0.14039689308091818	0.1383	0.2238	0.2086	0.0958	0.1152	0.2248	0.1813	0.1594	0.1036	0.2268	0.1335	0.2492	0.1132	0.2793	0.0986	0.4170	0.1383	0.2238	0.2086	0.0958	0.1152	0.2248	0.1813	0.1594	0.1103	0.2444	0.1512	0.2522	0.1213	0.2988	0.1097	0.4180
LATTICE-movielens_1m(883, 0.001, 2, 10, T+I)	0.12370444772789775	0.01219327623774559	0.012201149780167746	0.1480988737458111	0.1389	0.2251	0.2109	0.0968	0.1159	0.2261	0.1827	0.1611	0.1041	0.2280	0.1346	0.2508	0.1135	0.2795	0.0985	0.4164	0.1389	0.2251	0.2109	0.0968	0.1159	0.2261	0.1827	0.1611	0.1099	0.2436	0.1502	0.2502	0.1213	0.2989	0.1094	0.4194
LATTICE-movielens_1m(883, 0.001, 2, 20, T+I)	0.12713066100036094	0.012593321534352074	0.012594721100196748	0.15231870363490976	0.1378	0.2229	0.2076	0.0954	0.1146	0.2240	0.1806	0.1595	0.1048	0.2282	0.1341	0.2497	0.1141	0.2800	0.0983	0.4168	0.1378	0.2229	0.2076	0.0954	0.1146	0.2240	0.1806	0.1595	0.1094	0.2433	0.1504	0.2520	0.1206	0.2980	0.1095	0.4184
LATTICE-movielens_1m(883, 0.01, 2, 5, T+I)	0.23865282931682147	0.023981038955211725	0.0240565022708192	0.28669037054285235	0.1451	0.2332	0.2196	0.1006	0.1206	0.2327	0.1882	0.1649	0.1109	0.2380	0.1400	0.2586	0.1204	0.2897	0.1018	0.4259	0.1451	0.2332	0.2196	0.1006	0.1206	0.2327	0.1882	0.1649	0.1159	0.2532	0.1573	0.2609	0.1268	0.3073	0.1131	0.4276
LATTICE-movielens_1m(883, 0.01, 2, 10, T+I)	0.28699015659180976	0.028539458051092696	0.028551185088460693	0.3440807997313632	0.1448	0.2329	0.2183	0.0999	0.1209	0.2332	0.1883	0.1650	0.1104	0.2372	0.1400	0.2584	0.1198	0.2889	0.1016	0.4271	0.1448	0.2329	0.2183	0.0999	0.1209	0.2332	0.1883	0.1650	0.1160	0.2533	0.1570	0.2603	0.1277	0.3091	0.1137	0.4312
LATTICE-movielens_1m(883, 0.01, 2, 20, T+I)	0.2403660066579003	0.023895689704630435	0.023925951158822224	0.28818764752135295	0.1438	0.2319	0.2175	0.1005	0.1205	0.2327	0.1883	0.1649	0.1099	0.2368	0.1402	0.2590	0.1192	0.2878	0.1017	0.4247	0.1438	0.2319	0.2175	0.1005	0.1205	0.2327	0.1883	0.1649	0.1158	0.2528	0.1570	0.2598	0.1269	0.3078	0.1134	0.4291
LATTICE-movielens_1m(883, 0.1, 2, 5, T+I)	0.2117499763194723	0.02079860295287355	0.020858568099915424	0.2534071473722613	0.0689	0.1210	0.1151	0.0435	0.0548	0.1217	0.1043	0.0766	0.0514	0.1307	0.0831	0.1381	0.0533	0.1602	0.0622	0.2390	0.0689	0.1210	0.1151	0.0435	0.0548	0.1217	0.1043	0.0766	0.0494	0.1325	0.0906	0.1321	0.0513	0.1639	0.0680	0.2356
LATTICE-movielens_1m(883, 0.1, 2, 10, T+I)	0.12431820985084638	0.012279485916233394	0.012303245944389467	0.14890094171146925	0.0777	0.1329	0.1246	0.0479	0.0602	0.1293	0.1073	0.0803	0.0540	0.1336	0.0834	0.1389	0.0560	0.1637	0.0625	0.2421	0.0777	0.1329	0.1246	0.0479	0.0602	0.1293	0.1073	0.0803	0.0532	0.1369	0.0904	0.1322	0.0556	0.1706	0.0692	0.2411
LATTICE-movielens_1m(883, 0.1, 2, 20, T+I)	0.11565023476678232	0.011919762526581733	0.01185118919372087	0.1394211864870849	0.0824	0.1399	0.1287	0.0496	0.0644	0.1369	0.1125	0.0842	0.0590	0.1410	0.0862	0.1423	0.0603	0.1702	0.0634	0.2456	0.0824	0.1399	0.1287	0.0496	0.0644	0.1369	0.1125	0.0842	0.0570	0.1446	0.0943	0.1382	0.0588	0.1763	0.0700	0.2443
LATTICE-movielens_1m(883, 0.0001, 3, 5, T+I)	0.12343063042215752	0.012304826347092238	0.012264112676568071	0.14799956944581782	0.1364	0.2214	0.2065	0.0950	0.1141	0.2234	0.1801	0.1594	0.1030	0.2258	0.1337	0.2476	0.1120	0.2765	0.0976	0.4113	0.1364	0.2214	0.2065	0.0950	0.1141	0.2234	0.1801	0.1594	0.1088	0.2415	0.1489	0.2480	0.1203	0.2972	0.1089	0.4169
LATTICE-movielens_1m(883, 0.0001, 3, 10, T+I)	0.12672677311961245	0.012438664797255871	0.012399238609910497	0.1515646765267788	0.1365	0.2220	0.2071	0.0947	0.1133	0.2220	0.1781	0.1573	0.1021	0.2252	0.1337	0.2470	0.1115	0.2766	0.0981	0.4127	0.1365	0.2220	0.2071	0.0947	0.1133	0.2220	0.1781	0.1573	0.1089	0.2423	0.1496	0.2501	0.1200	0.2961	0.1087	0.4136
LATTICE-movielens_1m(883, 0.0001, 3, 20, T+I)	0.14095399822574545	0.013960787556306746	0.01391750260629335	0.16883228838834555	0.1350	0.2202	0.2050	0.0948	0.1125	0.2211	0.1777	0.1577	0.1021	0.2242	0.1323	0.2465	0.1114	0.2757	0.0974	0.4114	0.1350	0.2202	0.2050	0.0948	0.1125	0.2211	0.1777	0.1577	0.1076	0.2400	0.1481	0.2470	0.1190	0.2951	0.1087	0.4141
LATTICE-movielens_1m(883, 0.001, 3, 5, T+I)	0.1235661839644453	0.012097184383776625	0.012098602975555709	0.14776197132377764	0.1368	0.2218	0.2071	0.0946	0.1147	0.2242	0.1814	0.1594	0.1035	0.2269	0.1342	0.2486	0.1127	0.2777	0.0982	0.4123	0.1368	0.2218	0.2071	0.0946	0.1147	0.2242	0.1814	0.1594	0.1093	0.2426	0.1503	0.2497	0.1205	0.2976	0.1096	0.4174
LATTICE-movielens_1m(883, 0.001, 3, 10, T+I)	0.13359706809367228	0.013135808610740474	0.013056965226520969	0.15978984193093373	0.1383	0.2245	0.2100	0.0967	0.1147	0.2240	0.1803	0.1584	0.1040	0.2275	0.1346	0.2490	0.1136	0.2791	0.0986	0.4147	0.1383	0.2245	0.2100	0.0967	0.1147	0.2240	0.1803	0.1584	0.1097	0.2433	0.1501	0.2508	0.1209	0.2978	0.1094	0.4166
LATTICE-movielens_1m(883, 0.001, 3, 20, T+I)	0.14386338215944106	0.014232784602830773	0.014219189188252225	0.17231535595052405	0.1375	0.2232	0.2076	0.0957	0.1144	0.2241	0.1799	0.1602	0.1033	0.2266	0.1336	0.2491	0.1128	0.2785	0.0983	0.4153	0.1375	0.2232	0.2076	0.0957	0.1144	0.2241	0.1799	0.1602	0.1093	0.2428	0.1495	0.2495	0.1209	0.2982	0.1096	0.4172
LATTICE-movielens_1m(883, 0.01, 3, 5, T+I)	0.2847098199574789	0.028004195345897574	0.028004409670458672	0.3407184249738352	0.1455	0.2342	0.2195	0.1011	0.1217	0.2345	0.1892	0.1664	0.1100	0.2370	0.1405	0.2598	0.1194	0.2887	0.1019	0.4279	0.1455	0.2342	0.2195	0.1011	0.1217	0.2345	0.1892	0.1664	0.1167	0.2545	0.1577	0.2613	0.1281	0.3098	0.1138	0.4314
LATTICE-movielens_1m(883, 0.01, 3, 10, T+I)	0.26199288958726413	0.02552373846335662	0.02551992943086588	0.3130365574814866	0.1446	0.2332	0.2182	0.1004	0.1217	0.2347	0.1901	0.1664	0.1105	0.2375	0.1405	0.2591	0.1198	0.2889	0.1017	0.4269	0.1446	0.2332	0.2182	0.1004	0.1217	0.2347	0.1901	0.1664	0.1165	0.2539	0.1575	0.2602	0.1276	0.3086	0.1135	0.4289
LATTICE-movielens_1m(883, 0.01, 3, 20, T+I)	0.23514693792606892	0.02325058965929651	0.023187535287345733	0.2815850628727112	0.1453	0.2336	0.2180	0.0993	0.1216	0.2341	0.1889	0.1647	0.1094	0.2362	0.1402	0.2587	0.1190	0.2881	0.1020	0.4270	0.1453	0.2336	0.2180	0.0993	0.1216	0.2341	0.1889	0.1647	0.1164	0.2537	0.1573	0.2596	0.1275	0.3084	0.1134	0.4285
LATTICE-movielens_1m(883, 0.1, 3, 5, T+I)	0.09333915345460561	0.009145096615725934	0.009121782372597968	0.11160603244292952	0.0753	0.1298	0.1227	0.0474	0.0590	0.1289	0.1090	0.0827	0.0564	0.1370	0.0835	0.1390	0.0577	0.1658	0.0623	0.2389	0.0753	0.1298	0.1227	0.0474	0.0590	0.1289	0.1090	0.0827	0.0521	0.1367	0.0911	0.1347	0.0541	0.1686	0.0684	0.2391
LATTICE-movielens_1m(883, 0.1, 3, 10, T+I)	0.12058276963379266	0.011699898901143363	0.011683680173238658	0.14396634870817468	0.0853	0.1441	0.1328	0.0521	0.0663	0.1400	0.1142	0.0874	0.0617	0.1447	0.0868	0.1429	0.0629	0.1740	0.0639	0.2469	0.0853	0.1441	0.1328	0.0521	0.0663	0.1400	0.1142	0.0874	0.0592	0.1480	0.0955	0.1412	0.0611	0.1804	0.0710	0.2493
LATTICE-movielens_1m(883, 0.1, 3, 20, T+I)	0.09347521885687615	0.009152225581290866	0.00918598247319891	0.11181342691136592	0.0799	0.1372	0.1290	0.0503	0.0625	0.1344	0.1121	0.0849	0.0585	0.1411	0.0874	0.1439	0.0601	0.1711	0.0647	0.2489	0.0799	0.1372	0.1290	0.0503	0.0625	0.1344	0.1121	0.0849	0.0562	0.1443	0.0961	0.1411	0.0584	0.1778	0.0717	0.2513
VBPR-baby(883, 0.0001, I)	0.0059492717390335886	0.035309338845575675	0.10811980431057246	0.14937841489518172	0.0053	0.0067	0.0024	0.0101	0.0064	0.0094	0.0021	0.0182	0.0069	0.0116	0.0015	0.0281	0.0075	0.0157	0.0010	0.0483	0.0053	0.0067	0.0024	0.0101	0.0064	0.0094	0.0021	0.0182	0.0070	0.0118	0.0016	0.0273	0.0076	0.0160	0.0011	0.0478
VBPR-baby(883, 0.001, I)	0.006874371783747614	0.046398043488686036	0.11948343101916922	0.17275584629160287	0.0061	0.0076	0.0026	0.0112	0.0070	0.0098	0.0021	0.0178	0.0070	0.0119	0.0016	0.0292	0.0077	0.0162	0.0011	0.0504	0.0061	0.0076	0.0026	0.0112	0.0070	0.0098	0.0021	0.0178	0.0077	0.0127	0.0017	0.0289	0.0084	0.0172	0.0012	0.0513
VBPR-baby(883, 0.01, I)	0.007031680053362158	0.1933516327598299	0.12079221346660046	0.3211755262797925	0.0069	0.0088	0.0031	0.0137	0.0080	0.0115	0.0025	0.0221	0.0096	0.0161	0.0021	0.0389	0.0105	0.0218	0.0015	0.0677	0.0069	0.0088	0.0031	0.0137	0.0080	0.0115	0.0025	0.0221	0.0089	0.0151	0.0021	0.0355	0.0098	0.0210	0.0015	0.0647
VBPR-baby(883, 0.1, I)	0.0042140083258167225	0.02877522396574794	0.10156673213251517	0.13455596442407983	0.0104	0.0131	0.0045	0.0199	0.0120	0.0171	0.0036	0.0321	0.0139	0.0229	0.0029	0.0548	0.0151	0.0310	0.0020	0.0952	0.0104	0.0131	0.0045	0.0199	0.0120	0.0171	0.0036	0.0321	0.0134	0.0223	0.0030	0.0520	0.0147	0.0308	0.0022	0.0939
